"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","data$patent_title","data$year","data$country"
"1",0.101236399620921,0.239281886196481,0.0110677201443594,0.0318881613085198,0.0285115908898341,0.00773779183944825,0.0206941849438573,0.0368943029376612,0.0207522023371959,0.0255040804175638,0.00771396629328295,0.213032278143833,0.0420667321093308,0.0230907490551534,0.116704458789334,0.00923491069033098,0.0163949994890468,0.015953464834166,0.00872160809066632,0.0235185118690149,"High Yield ICF Target for Large Radiation Gains",2020,"US"
"2",0.216896776738675,0.00692609042758621,0.000997809753626942,0.00171044560933246,0.00530371987501326,0.00413316346880798,0.00202029245846405,0.700817016957896,0.00510642898137848,0.0240239564857619,0.000331363001356067,0.00230855042574721,0.00188453886273027,0.00616865700657133,0.0116227376946498,0.000721751502883555,0.000421543860584302,0.00418371959640576,0.00330406625039217,0.00111737104213752,"HIGH TEMPERATURE NUCLEAR FUEL SYSTEM FOR THERMAL NEUTRON REACTORS",2019,"US"
"3",0.0341816854247988,0.0370276178426821,0.0239035823152188,0.0327600685983686,0.0606908121975551,0.0156694573243998,0.0054406855894201,0.155316349809286,0.317066947914815,0.0364774021408498,0.0170408938565967,0.0174475639485218,0.0111308080894628,0.0275946928762787,0.154653377051795,0.00822327093962297,0.00898497365151533,0.0163657125279118,0.0103247538118585,0.0096993440890422,"LUTETIUM OXIDE-BASED SCINTILLATOR MATERIALS INCLUDING RELATED SYSTEMS AND METHODS",2021,"US"
"4",0.128512732643352,0.0139629131272325,0.0219249540589056,0.00396598952133549,0.00721024747270121,0.00931255338480232,0.322210016203912,0.00408096512889388,0.0129088984255198,0.00604402542863494,0.00178483361513575,0.163862896734113,0.0876890733168754,0.0614081491779122,0.00248571294435192,0.0093873074202806,0.00747643883229028,0.0681186281385563,0.0151812400852252,0.0524724243399695,"ELECTRIC FISSION REACTOR FOR SPACE APPLICATIONS",2016,"US"
"5",0.00175833797318747,0.00617371876408355,0.00344512657231201,0.0341093521648053,0.00871128057797629,0.00367012165544387,0.00108072374843561,0.00352388688689296,0.900514421093172,0.00266773371538642,0.00485234318609459,0.0021368031194358,0.00104971972543195,0.00625779719760079,0.00365484151118888,0.00540251969614176,0.00164349121591681,0.00245721907541712,0.00365557920588094,0.00323498291519605,"TARGETRY COUPLED SEPARATIONS",2020,"US"
"6",0.012161788759346,0.0087638695029605,0.0152258692507695,0.00164115668970879,0.0143966014409227,0.00318630777204635,0.543296901532204,0.00127159588434143,0.00633452661137898,0.011973423831983,0.000872675312604831,0.138602461404011,0.0553202067006841,0.0544140809563848,0.0017415217654486,0.00928074736379821,0.0104420433394938,0.0192078543385592,0.00616457940188381,0.0857017881414707,"REACTOR PLANT AND METHOD OF OPERATING REACTOR PLANT",2020,"JP"
"7",0.00155955235307183,0.00305353065414862,0.00487198149205526,0.0117051414742418,0.000890815384797634,0.00863180587185082,0.000903822597321595,0.000285746372904641,0.00161872664728915,0.00352082658672219,0.0286657492883406,0.0069903107811207,0.00337597860090818,0.00103641332513893,0.00146517106070906,0.000304988999565735,0.811946231697899,0.0114896832719882,0.0950440922024467,0.00263943133747957,"RADIOISOTOPE PRODUCTION",2021,"NL"
"8",0.00221766930766388,0.03652162479239,0.0972839675965646,0.076468574598298,0.151706174756982,0.00464414548255677,0.000528151742331176,0.00734002741101315,0.00982689723513298,0.0150149937914185,0.524710961406091,0.00992488674783175,0.0053902786674636,0.00331300257123637,0.0150247741378099,0.00574471173298772,0.0269742843434796,0.00155636746310836,0.00302578066644926,0.00278272554919128,"INORGANIC ION ADSORBENT AND METHOD FOR PRODUCING SAME",2016,"JP"
"9",0.0121758277745529,0.0438089092921048,0.0290778033751511,0.00660685101424626,0.187948601359928,0.00404913126818565,0.109818603316811,0.00350724805170917,0.00843200907610526,0.0205365302861909,0.0429037206674299,0.233977275416752,0.0496300438793031,0.112085525648724,0.00393694367456321,0.0149035955101098,0.0476484441798294,0.01455877696019,0.0137411974220169,0.0406529618260968,"NUCLEAR FUSION REACTOR, THERMAL DEVICE, EXTERNAL COMBUSTION ENGINE, POWER GENERATING APPARATUS, AND MOVING OBJECT",2020,"JP"
"10",0.0774565061505147,0.00471296833614302,0.0039973823300754,0.0169629001447836,0.0035794840832987,0.00291840706055905,0.000679454623342289,0.115652063642289,0.00465794466677303,0.0128585236725829,0.00280605979539193,0.00721207412289,0.00244470068106005,0.0054946012246581,0.725443469372452,0.000487156254770801,0.00228923927434335,0.00628963792989085,0.00310460433345792,0.000952822300723077,"FISSION REACTOR WITH SEGMENTED CLADDING BODIES HAVING CLADDING ARMS WITH INVOLUTE CURVE SHAPE",2022,"US"
